time,active_uavs,spare_uavs,swapping_uavs,contingency_spares,failed_uavs,deployed_uavs,coverage_%,rolling_avg_%,cells_overdue,c2_violations,c3_alarms,c3_missed,avg_soc,min_soc,orphan_overdue,orphan_coverage_%,bridge_inserts
1.0,1,9,0,1,0,1,0.0,0.0,144,0,0,0,100.0,99.9,0,0.0,0
2.0,1,9,0,1,0,1,0.0,0.0,144,0,0,0,100.0,99.9,0,0.0,0
3.0,1,9,0,1,0,1,0.0,0.0,144,0,0,0,100.0,99.8,0,0.0,0
4.0,1,9,0,1,0,1,0.0,0.0,144,0,0,0,100.0,99.8,0,0.0,0
5.0,2,8,0,1,0,2,0.0,0.0,144,0,0,0,100.0,99.7,0,0.0,0
6.0,2,8,0,1,0,2,0.0,0.0,144,0,0,0,100.0,99.7,0,0.0,0
7.0,2,8,0,1,0,2,0.0,0.0,144,0,0,0,100.0,99.6,0,0.0,0
8.0,2,8,0,1,0,2,0.0,0.0,144,0,0,0,99.9,99.6,0,0.0,0
9.0,2,8,0,1,0,2,0.0,0.0,144,0,0,0,99.9,99.5,0,0.0,0
10.0,3,7,0,1,0,3,0.0,0.0,144,0,0,0,99.9,99.5,0,0.0,0
11.0,3,7,0,1,0,3,0.0,0.0,144,0,0,0,99.9,99.4,0,0.0,0
12.0,3,7,0,1,0,3,0.0,0.0,144,0,0,0,99.9,99.4,0,0.0,0
13.0,3,7,0,1,0,3,0.0,0.0,144,0,0,0,99.9,99.3,0,0.0,0
14.0,3,7,0,1,0,3,0.0,0.0,144,0,0,0,99.9,99.3,0,0.0,0
15.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.8,99.2,0,0.0,0
16.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.8,99.2,0,0.0,0
17.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.8,99.1,0,0.0,0
18.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.8,99.0,0,0.0,0
19.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.8,99.0,0,0.0,0
20.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.7,98.9,0,0.0,0
21.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.7,98.9,0,0.0,0
22.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.7,98.8,0,0.0,0
23.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.7,98.8,0,0.0,0
24.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.7,98.7,0,0.0,0
25.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.6,98.7,0,0.0,0
26.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.6,98.6,0,0.0,0
27.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.6,98.6,0,0.0,0
28.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.6,98.5,0,0.0,0
29.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.6,98.5,0,0.0,0
30.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.6,98.4,0,0.0,0
31.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.5,98.4,0,0.0,0
32.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.5,98.3,0,0.0,0
33.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.5,98.3,0,0.0,0
34.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.5,98.2,0,0.0,0
35.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.5,98.1,0,0.0,0
36.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.4,98.1,0,0.0,0
37.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.4,98.0,0,0.0,0
38.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.4,98.0,0,0.0,0
39.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.4,97.9,0,0.0,0
40.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.4,97.9,0,0.0,0
41.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.3,97.8,0,0.0,0
42.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.3,97.8,0,0.0,0
43.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.3,97.7,0,0.0,0
44.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.3,97.7,0,0.0,0
45.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.3,97.6,0,0.0,0
46.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.2,97.6,0,0.0,0
47.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.2,97.5,0,0.0,0
48.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.2,97.5,0,0.0,0
49.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.2,97.4,0,0.0,0
50.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.2,97.4,0,0.0,0
51.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.1,97.3,0,0.0,0
52.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.1,97.2,0,0.0,0
53.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.1,97.2,0,0.0,0
54.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.1,97.1,0,0.0,0
55.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.1,97.1,0,0.0,0
56.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.1,97.0,0,0.0,0
57.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.0,97.0,0,0.0,0
58.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.0,96.9,0,0.0,0
59.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.0,96.9,0,0.0,0
60.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.0,96.8,0,0.0,0
61.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,99.0,96.8,0,0.0,0
62.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.9,96.7,0,0.0,0
63.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.9,96.7,0,0.0,0
64.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.9,96.6,0,0.0,0
65.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.9,96.6,0,0.0,0
66.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.9,96.5,0,0.0,0
67.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.8,96.5,0,0.0,0
68.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.8,96.4,0,0.0,0
69.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.8,96.3,0,0.0,0
70.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.8,96.3,0,0.0,0
71.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.8,96.2,0,0.0,0
72.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.7,96.2,0,0.0,0
73.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.7,96.1,0,0.0,0
74.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.7,96.1,0,0.0,0
75.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.7,96.0,0,0.0,0
76.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.7,96.0,0,0.0,0
77.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.6,95.9,0,0.0,0
78.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.6,95.9,0,0.0,0
79.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.6,95.8,0,0.0,0
80.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.6,95.8,0,0.0,0
81.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.6,95.7,0,0.0,0
82.0,4,6,0,1,0,4,0.0,0.0,144,0,0,0,98.6,95.7,0,0.0,0
83.0,4,6,0,1,0,4,0.7,0.0,143,0,0,0,98.5,95.6,0,0.0,0
84.0,4,6,0,1,0,4,0.7,0.0,143,0,0,0,98.5,95.6,0,0.0,0
85.0,4,6,0,1,0,4,0.7,0.0,143,0,0,0,98.5,95.5,0,0.0,0
86.0,4,6,0,1,0,4,0.7,0.0,143,0,0,0,98.5,95.4,0,0.0,0
87.0,4,6,0,1,0,4,0.7,0.0,143,0,0,0,98.5,95.4,0,0.0,0
88.0,4,6,0,1,0,4,0.7,0.0,143,0,0,0,98.4,95.3,0,0.0,0
89.0,4,6,0,1,0,4,1.4,0.1,142,0,0,0,98.4,95.3,0,0.0,0
90.0,4,6,0,1,0,4,1.4,0.1,142,0,0,0,98.4,95.2,0,0.0,0
91.0,4,6,0,1,0,4,2.1,0.1,141,0,0,0,98.4,95.2,0,0.0,0
92.0,4,6,0,1,0,4,2.1,0.1,141,0,0,0,98.4,95.1,0,0.0,0
93.0,4,6,0,1,0,4,2.8,0.1,140,0,0,0,98.3,95.1,0,0.0,0
94.0,4,6,0,1,0,4,2.8,0.2,140,0,0,0,98.3,95.0,0,0.0,0
95.0,4,6,0,1,0,4,2.8,0.2,140,0,0,0,98.3,95.0,0,0.0,0
96.0,4,6,0,1,0,4,3.5,0.2,139,0,0,0,98.3,94.9,0,0.0,0
97.0,4,6,0,1,0,4,3.5,0.3,139,0,0,0,98.3,94.9,0,0.0,0
98.0,4,6,0,1,0,4,3.5,0.3,139,0,0,0,98.2,94.8,0,0.0,0
99.0,4,6,0,1,0,4,3.5,0.3,139,0,0,0,98.2,94.8,0,0.0,0
100.0,4,6,0,1,0,4,4.2,0.4,138,0,0,0,98.2,94.7,0,0.0,0
101.0,4,6,0,1,0,4,4.2,0.4,138,0,0,0,98.2,94.7,0,0.0,0
102.0,4,6,0,1,0,4,4.2,0.4,138,0,0,0,98.2,94.6,0,0.0,0
103.0,4,6,0,1,0,4,5.6,0.5,136,0,0,0,98.2,94.6,0,0.0,0
104.0,4,6,0,1,0,4,5.6,0.5,136,0,0,0,98.1,94.5,0,0.0,0
105.0,4,6,0,1,0,4,5.6,0.6,136,0,0,0,98.1,94.5,0,0.0,0
106.0,4,6,0,1,0,4,5.6,0.6,136,0,0,0,98.1,94.4,0,0.0,0
107.0,4,6,0,1,0,4,6.2,0.7,135,0,0,0,98.1,94.3,0,0.0,0
108.0,4,6,0,1,0,4,6.2,0.7,135,0,0,0,98.1,94.3,0,0.0,0
109.0,4,6,0,1,0,4,6.9,0.8,134,0,0,0,98.0,94.2,0,0.0,0
110.0,4,6,0,1,0,4,6.9,0.9,134,0,0,0,98.0,94.2,0,0.0,0
111.0,4,6,0,1,0,4,6.9,0.9,134,0,0,0,98.0,94.1,0,0.0,0
112.0,4,6,0,1,0,4,6.9,1.0,134,0,0,0,98.0,94.1,0,0.0,0
113.0,4,6,0,1,0,4,6.9,1.0,134,0,0,0,98.0,94.0,0,0.0,0
114.0,4,6,0,1,0,4,7.6,1.1,133,0,0,0,97.9,94.0,0,0.0,0
115.0,4,6,0,1,0,4,7.6,1.1,133,0,0,0,97.9,93.9,0,0.0,0
116.0,4,6,0,1,0,4,8.3,1.2,132,0,0,0,97.9,93.9,0,0.0,0
117.0,4,6,0,1,0,4,8.3,1.3,132,0,0,0,97.9,93.8,0,0.0,0
118.0,4,6,0,1,0,4,8.3,1.3,132,0,0,0,97.9,93.8,0,0.0,0
119.0,4,6,0,1,0,4,8.3,1.4,132,0,0,0,97.8,93.7,0,0.0,0
120.0,4,6,0,1,0,4,9.0,1.4,131,0,0,0,97.8,93.7,0,0.0,0
121.0,4,6,0,1,0,4,9.0,1.5,131,0,0,0,97.8,93.6,0,0.0,0
122.0,4,6,0,1,0,4,9.0,1.6,131,0,0,0,97.8,93.6,0,0.0,0
123.0,4,6,0,1,0,4,9.7,1.6,130,0,0,0,97.8,93.5,0,0.0,0
124.0,4,6,0,1,0,4,9.7,1.7,130,0,0,0,97.8,93.5,0,0.0,0
125.0,4,6,0,1,0,4,9.7,1.8,130,0,0,0,97.7,93.4,0,0.0,0
126.0,4,6,0,1,0,4,9.7,1.8,130,0,0,0,97.7,93.4,0,0.0,0
127.0,4,6,0,1,0,4,10.4,1.9,129,0,0,0,97.7,93.3,0,0.0,0
128.0,4,6,0,1,0,4,10.4,2.0,129,0,0,0,97.7,93.3,0,0.0,0
129.0,4,6,0,1,0,4,10.4,2.0,129,0,0,0,97.7,93.2,0,0.0,0
130.0,4,6,0,1,0,4,11.1,2.1,128,0,0,0,97.6,93.1,0,0.0,0
131.0,4,6,0,1,0,4,11.1,2.2,128,0,0,0,97.6,93.1,0,0.0,0
132.0,4,6,0,1,0,4,11.1,2.2,128,0,0,0,97.6,93.0,0,0.0,0
133.0,4,6,0,1,0,4,11.1,2.3,128,0,0,0,97.6,93.0,0,0.0,0
134.0,4,6,0,1,0,4,11.8,2.4,127,0,0,0,97.6,92.9,0,0.0,0
135.0,4,6,0,1,0,4,11.8,2.4,127,0,0,0,97.5,92.9,0,0.0,0
136.0,4,6,0,1,0,4,12.5,2.5,126,0,0,0,97.5,92.8,0,0.0,0
137.0,4,6,0,1,0,4,12.5,2.6,126,0,0,0,97.5,92.8,0,0.0,0
138.0,4,6,0,1,0,4,12.5,2.7,126,0,0,0,97.5,92.7,0,0.0,0
139.0,4,6,0,1,0,4,12.5,2.7,126,0,0,0,97.5,92.7,0,0.0,0
140.0,4,6,0,1,0,4,12.5,2.8,126,0,0,0,97.5,92.6,0,0.0,0
141.0,4,6,0,1,0,4,13.2,2.9,125,0,0,0,97.4,92.6,0,0.0,0
142.0,4,6,0,1,0,4,13.2,2.9,125,0,0,0,97.4,92.5,0,0.0,0
143.0,4,6,0,1,0,4,13.9,3.0,124,0,0,0,97.4,92.5,0,0.0,0
144.0,4,6,0,1,0,4,13.9,3.1,124,0,0,0,97.4,92.4,0,0.0,0
145.0,4,6,0,1,0,4,13.9,3.2,124,0,0,0,97.4,92.4,0,0.0,0
146.0,4,6,0,1,0,4,13.9,3.2,124,0,0,0,97.3,92.3,0,0.0,0
147.0,4,6,0,1,0,4,14.6,3.3,123,0,0,0,97.3,92.2,0,0.0,0
148.0,4,6,0,1,0,4,14.6,3.4,123,0,0,0,97.3,92.2,0,0.0,0
149.0,4,6,0,1,0,4,14.6,3.5,123,0,0,0,97.3,92.2,0,0.0,0
150.0,5,5,0,1,0,5,15.3,3.6,122,0,0,0,97.3,92.1,0,0.0,0
151.0,5,5,0,1,0,5,15.3,3.6,122,0,0,0,97.2,92.1,0,0.0,0
152.0,5,5,0,1,0,5,15.3,3.7,122,0,0,0,97.2,92.0,0,0.0,0
153.0,5,5,0,1,0,5,15.3,3.8,122,0,0,0,97.2,91.9,0,0.0,0
154.0,5,5,0,1,0,5,16.0,3.9,121,0,0,0,97.2,91.9,0,0.0,0
155.0,6,4,0,1,0,6,16.0,3.9,121,0,0,0,97.1,91.8,0,0.0,0
156.0,6,4,0,1,0,6,16.0,4.0,121,0,0,0,97.1,91.8,0,0.0,0
157.0,6,4,0,1,0,6,16.7,4.1,120,0,0,0,97.1,91.7,0,0.0,0
158.0,6,4,0,1,0,6,16.7,4.2,120,0,0,0,97.0,91.7,0,0.0,0
159.0,6,4,0,1,0,6,16.7,4.3,120,0,0,0,97.0,91.6,0,0.0,0
160.0,7,3,0,1,0,7,16.7,4.3,120,0,0,0,97.0,91.6,0,0.0,0
161.0,7,3,0,1,0,7,16.7,4.4,120,0,0,0,97.0,91.5,0,0.0,0
162.0,7,3,0,1,0,7,16.7,4.5,120,0,0,0,96.9,91.5,0,0.0,0
163.0,7,3,0,1,0,7,17.4,4.6,119,0,0,0,96.9,91.4,0,0.0,0
164.0,7,3,0,1,0,7,17.4,4.6,119,0,0,0,96.9,91.4,0,0.0,0
165.0,8,2,0,1,0,8,17.4,4.7,119,0,0,0,96.8,91.3,0,0.0,0
166.0,8,2,0,1,0,8,17.4,4.8,119,0,0,0,96.8,91.3,0,0.0,0
167.0,8,2,0,1,0,8,17.4,4.9,119,0,0,0,96.7,91.2,0,0.0,0
168.0,8,2,0,1,0,8,17.4,4.9,119,0,0,0,96.7,91.2,0,0.0,0
169.0,8,2,0,1,0,8,18.1,5.0,118,0,0,0,96.7,91.1,0,0.0,0
170.0,8,2,0,1,0,8,18.8,5.1,117,0,0,0,96.6,91.0,0,0.0,0
171.0,8,2,0,1,0,8,18.8,5.2,117,0,0,0,96.6,91.0,0,0.0,0
172.0,8,2,0,1,0,8,19.4,5.3,116,0,0,0,96.5,90.9,0,0.0,0
173.0,8,2,0,1,0,8,19.4,5.3,116,0,0,0,96.5,90.9,0,0.0,0
174.0,8,2,0,1,0,8,19.4,5.4,116,0,0,0,96.5,90.8,0,0.0,0
175.0,8,2,0,1,0,8,20.1,5.5,115,0,0,0,96.4,90.8,0,0.0,0
176.0,8,2,0,1,0,8,20.1,5.6,115,0,0,0,96.4,90.7,0,0.0,0
177.0,8,2,0,1,0,8,20.1,5.7,115,0,0,0,96.4,90.7,0,0.0,0
178.0,8,2,0,1,0,8,21.5,5.8,113,0,0,0,96.3,90.6,0,0.0,0
179.0,8,2,0,1,0,8,21.5,5.9,113,0,0,0,96.3,90.6,0,0.0,0
180.0,8,2,0,1,0,8,21.5,5.9,113,0,0,0,96.2,90.5,0,0.0,0
181.0,8,2,0,1,0,8,22.2,6.0,112,0,0,0,96.2,90.5,0,0.0,0
182.0,8,2,0,1,0,8,22.2,6.1,112,0,0,0,96.2,90.4,0,0.0,0
183.0,8,2,0,1,0,8,22.2,6.2,112,0,0,0,96.1,90.4,0,0.0,0
184.0,8,2,0,1,0,8,22.9,6.3,111,0,0,0,96.1,90.3,0,0.0,0
185.0,8,2,0,1,0,8,22.9,6.4,111,0,0,0,96.0,90.3,0,0.0,0
186.0,8,2,0,1,0,8,22.9,6.5,111,0,0,0,96.0,90.2,0,0.0,0
187.0,8,2,0,1,0,8,23.6,6.6,110,0,0,0,96.0,90.1,0,0.0,0
188.0,8,2,0,1,0,8,23.6,6.7,110,0,0,0,95.9,90.1,0,0.0,0
189.0,8,2,0,1,0,8,23.6,6.7,110,0,0,0,95.9,90.0,0,0.0,0
190.0,8,2,0,1,0,8,24.3,6.8,109,0,0,0,95.9,90.0,0,0.0,0
191.0,8,2,0,1,0,8,25.0,6.9,108,0,0,0,95.8,89.9,0,0.0,0
192.0,8,2,0,1,0,8,25.0,7.0,108,0,0,0,95.8,89.9,0,0.0,0
193.0,8,2,0,1,0,8,25.7,7.1,107,0,0,0,95.7,89.8,0,0.0,0
194.0,8,2,0,1,0,8,25.7,7.2,107,0,0,0,95.7,89.8,0,0.0,0
195.0,8,2,0,1,0,8,25.7,7.3,107,0,0,0,95.7,89.7,0,0.0,0
196.0,8,2,0,1,0,8,25.7,7.4,107,0,0,0,95.6,89.7,0,0.0,0
197.0,8,2,0,1,0,8,26.4,7.5,106,0,0,0,95.6,89.6,0,0.0,0
198.0,8,2,0,1,0,8,26.4,7.6,106,0,0,0,95.5,89.6,0,0.0,0
199.0,8,2,0,1,0,8,26.4,7.7,106,0,0,0,95.5,89.5,0,0.0,0
200.0,8,2,0,1,0,8,26.4,7.8,106,0,0,0,95.5,89.5,0,0.0,0
201.0,8,2,0,1,0,8,26.4,7.9,106,0,0,0,95.4,89.4,0,0.0,0
202.0,8,2,0,1,0,8,27.1,8.0,105,0,0,0,95.4,89.4,0,0.0,0
203.0,8,2,0,1,0,8,27.1,8.1,105,0,0,0,95.4,89.3,0,0.0,0
204.0,8,2,0,1,0,8,27.8,8.2,104,0,0,0,95.3,89.3,0,0.0,0
205.0,8,2,0,1,0,8,27.8,8.3,104,0,0,0,95.3,89.2,0,0.0,0
206.0,8,2,0,1,0,8,28.5,8.4,103,0,0,0,95.2,89.1,0,0.0,0
207.0,8,2,0,1,0,8,28.5,8.5,103,0,0,0,95.2,89.1,0,0.0,0
208.0,8,2,0,1,0,8,28.5,8.6,103,0,0,0,95.2,89.0,0,0.0,0
209.0,8,2,0,1,0,8,28.5,8.7,103,0,0,0,95.1,89.0,0,0.0,0
210.0,8,2,0,1,0,8,29.9,8.8,101,0,0,0,95.1,88.9,0,0.0,0
211.0,8,2,0,1,0,8,30.6,8.9,100,0,0,0,95.0,88.9,0,0.0,0
212.0,8,2,0,1,0,8,30.6,9.0,100,0,0,0,95.0,88.8,0,0.0,0
213.0,8,2,0,1,0,8,30.6,9.1,100,0,0,0,95.0,88.8,0,0.0,0
214.0,8,2,0,1,0,8,31.2,9.2,99,0,0,0,94.9,88.7,0,0.0,0
215.0,8,2,0,1,0,8,31.9,9.3,98,0,0,0,94.9,88.7,0,0.0,0
216.0,8,2,0,1,0,8,31.9,9.4,98,0,0,0,94.9,88.6,0,0.0,0
217.0,8,2,0,1,0,8,32.6,9.5,97,0,0,0,94.8,88.6,0,0.0,0
218.0,8,2,0,1,0,8,32.6,9.6,97,0,0,0,94.8,88.5,0,0.0,0
219.0,8,2,0,1,0,8,32.6,9.7,97,0,0,0,94.7,88.5,0,0.0,0
220.0,8,2,0,1,0,8,32.6,9.8,97,0,0,0,94.7,88.4,0,0.0,0
221.0,8,2,0,1,0,8,32.6,9.9,97,0,0,0,94.7,88.4,0,0.0,0
222.0,8,2,0,1,0,8,32.6,10.0,97,0,0,0,94.6,88.3,0,0.0,0
223.0,8,2,0,1,0,8,32.6,10.1,97,0,0,0,94.6,88.3,0,0.0,0
224.0,8,2,0,1,0,8,34.0,10.2,95,0,0,0,94.5,88.2,0,0.0,0
225.0,8,2,0,1,0,8,34.7,10.3,94,0,0,0,94.5,88.2,0,0.0,0
226.0,8,2,0,1,0,8,34.0,10.4,95,0,0,0,94.5,88.1,0,0.0,0
227.0,8,2,0,1,0,8,34.0,10.5,95,0,0,0,94.4,88.1,0,0.0,0
228.0,8,2,0,1,0,8,33.3,10.6,96,0,0,0,94.4,88.0,0,0.0,0
229.0,8,2,0,1,0,8,33.3,10.7,96,0,0,0,94.4,87.9,0,0.0,0
230.0,8,2,0,1,0,8,33.3,10.8,96,0,0,0,94.3,87.9,0,0.0,0
231.0,8,2,0,1,0,8,34.7,10.9,94,0,0,0,94.3,87.8,0,0.0,0
232.0,8,2,0,1,0,8,34.7,11.0,94,0,0,0,94.2,87.8,0,0.0,0
233.0,8,2,0,1,0,8,34.7,11.1,94,0,0,0,94.2,87.7,0,0.0,0
234.0,8,2,0,1,0,8,34.7,11.2,94,0,0,0,94.2,87.7,0,0.0,0
235.0,8,2,0,1,0,8,34.7,11.3,94,0,0,0,94.1,87.6,0,0.0,0
236.0,8,2,0,1,0,8,34.7,11.4,94,0,0,0,94.1,87.6,0,0.0,0
237.0,8,2,0,1,0,8,35.4,11.5,93,0,0,0,94.1,87.5,0,0.0,0
238.0,8,2,0,1,0,8,36.1,11.6,92,0,0,0,94.0,87.5,0,0.0,0
239.0,8,2,0,1,0,8,36.1,11.7,92,0,0,0,94.0,87.4,0,0.0,0
240.0,8,2,0,1,0,8,35.4,11.8,93,0,0,0,93.9,87.4,0,0.0,0
241.0,8,2,0,1,0,8,35.4,12.0,93,0,0,0,93.9,87.3,0,0.0,0
242.0,8,2,0,1,0,8,35.4,12.1,93,0,0,0,93.9,87.3,0,0.0,0
243.0,8,2,0,1,0,8,35.4,12.3,93,0,0,0,93.8,87.2,0,0.0,0
244.0,8,2,0,1,0,8,36.8,12.4,91,0,0,0,93.8,87.2,0,0.0,0
245.0,8,2,0,1,0,8,38.2,12.6,89,0,0,0,93.8,87.1,0,0.0,0
246.0,8,2,0,1,0,8,38.2,12.8,89,0,0,0,93.7,87.0,0,0.0,0
247.0,8,2,0,1,0,8,37.5,12.9,90,0,0,0,93.7,87.0,0,0.0,0
248.0,8,2,0,1,0,8,38.2,13.1,89,0,0,0,93.6,86.9,0,0.0,0
249.0,8,2,0,1,0,8,38.2,13.2,89,0,0,0,93.6,86.9,0,0.0,0
250.0,8,2,0,1,0,8,38.9,13.4,88,0,0,0,93.6,86.9,0,0.0,0
251.0,8,2,0,1,0,8,40.3,13.6,86,0,0,0,93.5,86.8,0,0.0,0
252.0,8,2,0,1,0,8,40.3,13.7,86,0,0,0,93.5,86.7,0,0.0,0
253.0,8,2,0,1,0,8,40.3,13.9,86,0,0,0,93.5,86.7,0,0.0,0
254.0,8,2,0,1,0,8,40.3,14.1,86,0,0,0,93.4,86.6,0,0.0,0
255.0,8,2,0,1,0,8,40.3,14.2,86,0,0,0,93.4,86.6,0,0.0,0
256.0,8,2,0,1,0,8,41.7,14.4,84,0,0,0,93.3,86.5,0,0.0,0
257.0,8,2,0,1,0,8,41.7,14.6,84,0,0,0,93.3,86.5,0,0.0,0
258.0,8,2,0,1,0,8,43.1,14.8,82,0,0,0,93.3,86.4,0,0.0,0
259.0,8,2,0,1,0,8,43.8,14.9,81,0,0,0,93.2,86.4,0,0.0,0
260.0,8,2,0,1,0,8,43.8,15.1,81,0,0,0,93.2,86.3,0,0.0,0
261.0,8,2,0,1,0,8,43.1,15.3,82,0,0,0,93.2,86.3,0,0.0,0
262.0,8,2,0,1,0,8,43.8,15.5,81,0,0,0,93.1,86.2,0,0.0,0
263.0,8,2,0,1,0,8,43.8,15.7,81,0,0,0,93.1,86.2,0,0.0,0
264.0,8,2,0,1,0,8,45.1,15.9,79,0,0,0,93.0,86.1,0,0.0,0
265.0,8,2,0,1,0,8,47.2,16.1,76,0,0,0,93.0,86.1,0,0.0,0
266.0,8,2,0,1,0,8,47.9,16.2,75,0,0,0,93.0,86.0,0,0.0,0
267.0,8,2,0,1,0,8,47.2,16.4,76,0,0,0,92.9,86.0,0,0.0,0
268.0,8,2,0,1,0,8,47.2,16.6,76,0,0,0,92.9,85.9,0,0.0,0
269.0,8,2,0,1,0,8,47.2,16.8,76,0,0,0,92.9,85.9,0,0.0,0
270.0,8,2,0,1,0,8,47.2,17.0,76,0,0,0,92.8,85.8,0,0.0,0
271.0,8,2,0,1,0,8,47.9,17.2,75,0,0,0,92.8,85.8,0,0.0,0
272.0,8,2,0,1,0,8,47.9,17.4,75,0,0,0,92.7,85.7,0,0.0,0
273.0,8,2,0,1,0,8,48.6,17.6,74,0,0,0,92.7,85.7,0,0.0,0
274.0,8,2,0,1,0,8,48.6,17.8,74,0,0,0,92.7,85.6,0,0.0,0
275.0,8,2,0,1,0,8,50.0,18.0,72,0,0,0,92.6,85.5,0,0.0,0
276.0,8,2,0,1,0,8,50.7,18.3,71,0,0,0,92.6,85.5,0,0.0,0
277.0,8,2,0,1,0,8,50.7,18.5,71,0,0,0,92.6,85.4,0,0.0,0
278.0,8,2,0,1,0,8,50.7,18.7,71,0,0,0,92.5,85.4,0,0.0,0
279.0,8,2,0,1,0,8,52.1,18.9,69,0,0,0,92.5,85.3,0,0.0,0
280.0,8,2,0,1,0,8,52.8,19.1,68,0,0,0,92.4,85.3,0,0.0,0
281.0,8,2,0,1,0,8,52.1,19.3,69,0,0,0,92.4,85.2,0,0.0,0
282.0,8,2,0,1,0,8,52.1,19.6,69,0,0,0,92.4,85.2,0,0.0,0
283.0,8,2,0,1,0,8,52.1,19.8,69,0,0,0,92.3,85.1,0,0.0,0
284.0,8,2,0,1,0,8,52.1,20.0,69,0,0,0,92.3,85.1,0,0.0,0
285.0,8,2,0,1,0,8,52.1,20.2,69,0,0,0,92.3,85.0,0,0.0,0
286.0,8,2,0,1,0,8,54.2,20.4,66,0,0,0,92.2,85.0,0,0.0,0
287.0,8,2,0,1,0,8,54.2,20.7,66,0,0,0,92.2,84.9,0,0.0,0
288.0,8,2,0,1,0,8,52.8,20.9,68,0,0,0,92.1,84.9,0,0.0,0
289.0,8,2,0,1,0,8,53.5,21.1,67,0,0,0,92.1,84.8,0,0.0,0
